city_ID,city_CN,city_EN
1194,台州市,"Taizhou, Zhejiang"
1195,椒江区,Jiaojiang District
1196,黄岩区,Huangyan District
1197,路桥区,Luqiao District
1198,临海市,Linhai
1199,温岭市,Wenling
1200,玉环市,Yuhuan County
1201,天台县,Tiantai County
1202,仙居县,Xianju County
1204,三门县,Sanmen County
1205,大陈镇,Dachen Town
1206,洪家街道,Hongjia Subdistrict
1208,宁波市,Ningbo
1209,鄞州区,"Yinzhou District, Ningbo"
1210,镇海区,Zhenhai District
1211,余姚市,Yuyao
1212,慈溪市,Cixi
1213,奉化区,Fenghua District
1214,宁海县,Ninghai County
1215,象山县,Xiangshan County
1216,北仑区,Beilun District
1217,石浦镇,Shipu Town
1218,鄞县,Yin County
1220,温州市,Wenzhou
1222,瑞安市,Rui'an
1223,乐清市,Yueqing
1224,永嘉县,Yongjia County
1225,文成县,Wencheng County
1226,平阳县,Pingyang County
1227,泰顺县,Taishun County
1228,洞头县,Dongtou District
1229,苍南县,Cangnan County
1233,嘉兴市,Jiaxing
1235,海宁市,Haining
1236,平湖市,Pinghu
1237,桐乡市,Tongxiang
1238,嘉善县,Jiashan County
1239,海盐县,"Haiyan County, Jiaxing"
1241,湖州市,Huzhou
1242,德清县,Deqing County
1243,安吉县,Anji County
1244,长兴县,Changxing County
1246,绍兴市,Shaoxing
1248,诸暨市,Zhuji
1249,上虞区,Shangyu District
1250,嵊州市,Shengzhou
1251,新昌县,Xinchang County
1253,金华市,Jinhua
1254,兰溪市,Lanxi
1255,义乌市,Yiwu
1256,东阳市,Dongyang
1257,永康市,Yongkang
1258,武义县,"Wuyi County, Jinhua"
1259,浦江县,"Pujiang County, Jinhua"
1260,磐安县,Pan'an County
1262,衢州市,Quzhou
1263,江山市,Jiangshan City
1264,常山县,Changshan County
1265,开化县,Kaihua County
1266,龙游县,Longyou County
1267,衢江区,"Qujiang District, Quzhou"
1269,舟山市,Zhoushan
1270,定海区,Dinghai District
1271,舟山市普陀区,"Putuo District, Zhoushan"
1272,岱山县,Daishan County
1273,嵊泗县,Shengsi County
1275,丽水市,Lishui
1276,龙泉市,Longquan
1277,青田县,Qingtian County
1278,缙云县,Jinyun County
1279,遂昌县,Suichang County
1280,松阳县,Songyang County
1281,云和县,Yunhe County
1282,庆元县,"Qingyuan County, Lishui"
1283,景宁畲族自治县,Jingning She Autonomous County
1286,南昌市,Nanchang
1287,南昌县,Nanchang County
1288,新建区,Xinjian District
1289,安义县,Anyi County
1290,进贤县,Jinxian County
1291,莲塘镇,Liantang Town
1293,乐平市,Leping
1294,浮梁县,Fuliang County
1295,景德镇市,Jingdezhen
1297,萍乡市,"Pingxiang, Jiangxi"
1298,莲花县,Lianhua County
1299,上栗县,Shangli County
1300,芦溪县,Luxi County
1303,湘东区,Xiangdong District
1304,安源区,Anyuan District
1306,九江市,Jiujiang
1307,武宁县,Wuning County
1308,修水县,Xiushui County
1309,永修县,Yongxiu County
1310,德安县,Dean County
1311,庐山市,Lushan
1312,都昌县,Duchang County
1313,湖口县,Hukou County
1314,彭泽县,Pengze County
1315,濂溪区,Lianxi District
1316,瑞昌市,Ruichang
1318,新余市,Xinyu
1319,分宜县,Fenyi County
1321,鹰潭市,Yingtan
1322,贵溪市,Guixi
1323,余江区,Yujiang District
1325,赣州市,Ganzhou
1326,瑞金市,Ruijin
1327,南康区,Nankang District
1328,赣县区,Ganxian District
1329,信丰县,"Xinfeng County, Ganzhou"
1330,大余县,Dayu County
1331,上犹县,Shangyou County
1332,崇义县,Chongyi County
1333,安远县,Anyuan County
1334,龙南市,Longnan City
1335,定南县,Dingnan County
1336,全南县,Quannan County
1337,宁都县,Ningdu County
1338,于都县,Yudu County
1339,兴国县,Xingguo County
1340,会昌县,Huichang County
1341,寻乌县,Xunwu County
1342,石城县,Shicheng County
1346,吉安市,Ji'an
1347,吉水县,Jishui County
1348,峡江县,Xiajiang County
1349,新干县,Xingan County
1350,永丰县,Yongfeng County
1351,遂川县,Suichuan County
1352,泰和县,"Taihe County, Ji'an"
1353,万安县,Wanan County
1354,安福县,Anfu County
1355,永新县,Yongxin County
1356,宁冈,Ninggang
1357,井冈山市,Jinggangshan
1358,吉安县,Jianxian
1360,宜春市,"Yichun, Jiangxi"
1361,丰城市,"Fengcheng, Jiangxi"
1362,樟树市,Zhangshu
1363,高安市,Gaoan
1364,奉新县,Fengxin County
1365,万载县,Wanzai County
1366,上高县,Shanggao County
1367,宜丰县,Yifeng County
1368,靖安县,Jingan County
1369,铜鼓县,Tonggu County
1372,南城县,Nancheng County
1373,黎川县,Lichuan County
1374,南丰县,Nanfeng County
1375,崇仁县,Chongren County
1376,乐安县,Lean County
1377,宜黄县,Yihuang County
1378,金溪县,Jinxi County
1379,资溪县,Zixi County
1380,东乡区,DongCounty
1381,广昌县,Guangchang County
1382,抚州市,Fuzhou
1384,上饶市,Shangrao
1385,德兴市,Dexing
1386,广信区,GuangxinDistrict
1387,广丰区,Guangfeng District
1388,玉山县,Yushan County
1389,铅山县,"Yanshan County, Shangrao"
1390,横峰县,Hengfeng County
1391,弋阳县,"Yiyang County, Shangrao"
1392,余干县,Yugan County
1393,波阳,Poyang
1394,万年县,Wannian County
1395,婺源县,"Wuyuan County, Shangrao"
1396,鄱阳县,Poyang County
1399,济南市,Jinan
1400,长清区,Changqing District
1401,章丘区,Zhangqiu District
1402,平阴县,Pingyin County
1403,济阳区,jiyangqu
1404,商河县,ShangheCounty
1405,天桥区,Tianqiao District
1407,青岛市,Qingdao
1408,胶州市,Jiaozhou
1409,即墨区,Jimo
1410,平度市,Pingdu
1411,胶南市（现黄岛区）,Jiaonan
1412,莱西市,Laixi
1413,崂山区,Laoshan District
1415,淄博市,Zibo
1416,周村区,Zhoucun District
1417,博山区,Boshan District
1418,淄川区,Zichuan District
1420,桓台县,Huantai County
1421,高青县,Gaoqing County
1422,沂源县,Yiyuan County
1423,临淄区,Linzi District
1425,枣庄市,Zaozhuang
1426,薛城区,Xuecheng District
1427,峄城区,"Yicheng District, Zaozhuang"
1429,台儿庄区,Taierzhuang District
1430,滕州市,Tengzhou
1433,东营市,Dongying
1434,利津县,Lijin County
1435,垦利区,Kenli District
1436,广饶县,Guangrao County
1437,河口区,Estuary District
1439,烟台市,Yantai
1441,福山区,Fushan District
1442,牟平区,Muping District
1443,龙口市,Longkou
1444,莱阳市,Laiyang
1445,莱州市,Laizhou
1446,蓬莱区,Penglai
1447,招远市,"Zhaoyuan, Yantai"
1448,栖霞市,Qixia
1449,海阳市,Haiyang
1450,长岛县,Changdao County
1452,潍坊市,Weifang
1454,青州市,Qingzhou
1455,诸城市,Zhucheng
1456,寿光市,Shouguang
1457,安丘市,Anqiu
1458,高密市,Gaomi
1459,昌邑市,Changyi
1460,昌乐县,Changle County
1461,临朐县,Linqu County
1463,威海市,Weihai
1464,文登区,Wendeng District
1465,乳山市,Rushan
1466,荣成市,Rongcheng
1467,石岛管理区,Shidao Management District
1468,成山头风景区（成山镇）,Chengshantou Scenic Area (Chengshan Town)
1470,济宁市,Jining
1471,曲阜市,Qufu
1472,兖州区,Yanzhou District
1473,邹城市,Zoucheng
1474,鱼台县,Yutai County
1475,金乡县,Jinxiang County
1476,嘉祥县,Jiaxiang County
1477,微山县,Weishan County
1478,汶上县,Wenshang County
1479,泗水县,Sishui County
1480,梁山县,Liangshan County
1482,泰安市,Taian
1483,新泰市,Xintai
1484,肥城市,Feicheng
1485,宁阳县,Ningyang County
1486,东平县,Dongping County
1489,日照市,Rizhao
1490,五莲县,Wulian County
1491,莒县,Ju County
1493,莱芜区,Laiwu
1495,临沂市,Linyi
1496,沂南县,Yinan County
1497,郯城县,Tancheng County
1498,沂水县,Yishui County
1499,兰陵县,Lanling County
1500,费县,Fei County
1501,平邑县,Pingyi County
1502,莒南县,Junan County
1503,蒙阴县,Mengyin County
1504,临沭县,Linshu County
1506,德州市,Dezhou
1507,乐陵市,Laoling
1508,禹城市,Yucheng City
1509,陵城区,Lingcheng District
1510,宁津县,"Ningjin County, Dezhou"
1511,庆云县,Qingyun County
1512,临邑县,"Linyi County, Dezhou"
1513,齐河县,Qihe County
1514,平原县,"Pingyuan County, Dezhou"
1515,夏津县,XiajinCounty
1516,武城县,Wucheng County
1518,聊城市,Liaocheng
1519,临清市,Linqing
1520,阳谷县,Yanggu County
1521,莘县,Shen County
1522,茌平区,ChipingDistrict
1523,东阿县,Donge County
1524,冠县,Guan County
1525,高唐县,Gaotang County
1526,朝城镇,Chaocheng Town
1528,滨州市,Binzhou
1529,惠民县,Huimin County
1530,阳信县,Yangxin County
1531,无棣县,Wudi County
1532,沾化区,Zhanhua District
1533,博兴县,Boxing County
1534,邹平市,Zouping
1536,菏泽市,Heze
1537,曹县,Cao County
1538,单县,Shan County
1539,成武县,Chengwu County
1540,巨野县,Juye County
1541,郓城县,Yuncheng County
1542,鄄城县,Juancheng County
1543,定陶区,Dingtao District
1544,东明县,Dongming County
1547,合肥市,Hefei
1548,长丰县,Changfeng County
1549,肥西县,Feixi County
1550,肥东县,Feidong County
1552,芜湖市,Wuhu
1553,湾沚区,Wanzhi District
1554,南陵县,Nanling County
1555,繁昌区,Fanchang District
1557,蚌埠市,Bengbu
1558,怀远县,Huaiyuan County
1559,固镇县,Guzhen County
1560,五河县,Wuhe County
1562,淮南市,Huainan
1563,凤台县,Fengtai County
1564,潘集区,Panji District
1566,马鞍山市,Maanshan
1567,当涂县,Dangtu County
1569,淮北市,Huaibei
1570,濉溪县,"Suixi County, Huaibei"
1572,铜陵市,Tongling
1574,安庆市,Anqing
1575,桐城市,Tongcheng
1576,宿松县,Susong County
1577,枞阳县,Zongyang County
1578,太湖县,Taihu County
1579,怀宁县,Huaining County
1580,岳西县,"Yuexi County, Anqing"
1581,望江县,Wangjiang County
1582,潜山市,Qianshan
1584,黄山市,Huangshan
1585,黄山区,Huangshan District
1586,黄山风景区,Huangshan Scenic Area
1587,屯溪区,Tunxi District
1588,休宁县,Xiuning County
1589,歙县,"She County, Huangshan"
1590,祁门县,Qimen County
1591,黟县,"Yi County, Huangshan"
1593,滁州市,Chuzhou
1594,天长市,Tianchang
1595,明光市,Mingguang City
1596,全椒县,Quanjiao County
1597,来安县,Lai'an County
1598,定远县,Dingyuan County
1599,凤阳县,Fengyang County
1601,阜阳市,Fuyang
1602,界首市,Jieshou
1603,临泉县,Linquan County
1604,颍上县,Yingshang County
1605,阜南县,Funan County
1606,太和县,"Taihe County, Fuyang"
1608,宿州市,"Suzhou, Anhui"
1609,萧县,Xiao County
1610,泗县,Si County
1611,砀山县,Dangshan County
1612,灵璧县,Lingbi County
1618,巢湖市,Chaohu
1619,和县,He County
1620,含山县,Hanshan County
1621,庐江县,Lujiang County
1622,无为市,WuweiCity
1624,六安市,Lu'an
1625,寿县,Shou County
1626,霍山县,Huoshan County
1627,霍邱县,Huoqiu County
1628,舒城县,Shucheng
1629,金寨县,Jinzhai County
1631,亳州市,Bozhou
1633,利辛县,Lixin County
1634,涡阳县,Guoyang County
1635,蒙城县,Mengcheng County
1637,池州市,Chizhou
1639,东至县,Dongzhi County
1640,石台县,Shitai County
1641,青阳县,Qingyang County
1642,九华山风景区,Mount Jiuhua Scenic Area
1644,宣城市,Xuancheng
1646,宁国市,Ningguo
1647,广德市,GuangdeCity
1648,郎溪县,Langxi County
1649,泾县,"Jing County, Xuancheng"
1650,旌德县,Jingde County
1651,绩溪县,Jixi County
1654,福州市,Fuzhou
1655,福清市,Fuqing
1656,长乐区,Changle District
1657,闽侯县,Minhou County
1658,连江县,Lianjiang County
1659,罗源县,Luoyuan County
1660,闽清县,Minqing County
1661,永泰县,Yongtai County
1662,平潭县,Pingtan County
1663,福州市郊区,"Jiao District, Fuzhou"
1665,厦门市,Xiamen
1666,同安区,Tong'an District
1668,莆田市,Putian
1670,仙游县,Xianyou County
1671,湄洲湾秀屿港,Xiuyu Port
1672,城厢区,Chengxiang District
1673,秀屿区,Xiuyu District
1674,荔城区,"Licheng District, Putian"
1675,涵江区,"Hanjiang District, Putian"
1677,泉州市,Quanzhou
1678,石狮市,Shishi
1679,晋江市,Jinjiang
1680,南安市,Nan'an
1681,惠安县,Hui'an County
1682,安溪县,Anxi County
1683,永春县,Yongchun County
1684,德化县,Dehua County
1686,崇武古城风景区,Chongwu Ancient City Scenic Area
1687,九仙山风景区（德化）,"Jiuxianshan Scenic Area, Dehua"
1689,漳州市,Zhangzhou
1690,龙海区,LongHai
1691,云霄县,Yunxiao County
1692,漳浦县,Zhangpu County
1693,诏安县,Zhaoan County
1694,长泰区,ChangTai
1695,东山县,Dongshan County
1696,南靖县,Nanjing County
1697,平和县,Pinghe County
1698,华安县,Hua'an County
1700,南平市,Nanping
1701,邵武市,Shaowu
1702,武夷山市,Wuyishan
1703,建瓯市,Jian'ou
1704,建阳区,Jianyang District
1705,顺昌县,Shunchang County
1706,浦城县,"Pucheng County, Nanping"
1707,光泽县,Guangze County
1708,松溪县,Songxi County
1709,政和县,Zhenghe County
1711,龙岩市,Longyan
1712,漳平市,Zhangping
1713,武平县,Wuping County
1714,长汀县,Changting County
1715,永定区,Yongding District
1716,连城县,Liancheng County
1717,上杭县,Shanghang County
1719,三明市,Sanming
1720,永安市,Yong'an
1721,明溪县,Mingxi County
1722,清流县,Qingliu County
1723,宁化县,Ninghua County
1724,大田县,Datian County
1725,尤溪县,Youxi County
1726,沙县区,Shaxian District
1727,将乐县,Jiangle County
1728,泰宁县,Taining County
1729,建宁县,Jianning County
1731,宁德市,Ningde
1732,福安市,Fu'an
1733,福鼎市,Fuding
1734,霞浦县,Xiapu County
1735,古田县,Gutian County
1736,屏南县,"Pingnan County, Ningde"
1737,寿宁县,Shouning County
1738,周宁县,Zhou County
1739,柘荣县,Zherong County
1742,石家庄市,Shijiazhuang
1743,藁城区,Gaocheng District
1744,辛集市,Xinji
1745,晋州市,"Jinzhou, Shijiazhuang"
1746,新乐市,Xinle
1747,鹿泉区,Luquan District
1748,平山县,"Pingshan County, Shijiazhuang"
1749,井陉矿区,Jingxing Mining District
1750,栾城区,Luancheng District
1751,正定县,Zhengding County
1752,行唐县,Xingtang County
1753,灵寿县,Lingshou County
1754,高邑县,Gaoyi County
1755,赵县,Zhao County
1756,赞皇县,Zanhuang County
1757,深泽县,Shenze County
1758,无极县,Wuji County
1759,元氏县,Yuanshi County
1761,唐山市,Tangshan
1762,丰润区,Fengrun District
1763,丰南区,Fengnan District
1764,遵化市,Zunhua
1765,迁安市,Qian'an
1766,迁西县,"Qianxi County, Tangshan"
1767,滦南县,Luannan County
1768,玉田县,Yutian County
1769,唐海,Tanghai County
1770,乐亭县,Leting County
1771,滦州市,Luanzhou
1773,秦皇岛市,Qinhuangdao
1774,昌黎县,Changli County
1775,卢龙县,Lulong County
1776,抚宁县,Funing District
1777,青龙满族自治县,Qinglong Manchu Autonomous County
1780,北戴河区,Beidaihe District
1782,邯郸市,Handan
1783,永年区,Yongnian District
1784,曲周县,Quzhou County
1785,馆陶县,Guantao County
1786,魏县,"Wei County, Handan"
1787,成安县,Cheng'an County
1788,大名县,Daming County
1789,涉县,"She County, Handan"
1790,鸡泽县,Jize County
1791,邱县,Qiu County
1792,广平县,Guangping County
1793,肥乡区,Feixiang District
1794,临漳县,Linzhang County
1795,磁县,Ci County
1796,武安市,Wu'an
1797,峰峰矿区,Fengfeng Mining District
1799,邢台市,Xingtai
1800,南宫市,Nangong
1801,沙河市,Shahe
1803,柏乡县,Baixiang County
1804,任泽区,Renze District
1805,清河县,Qinghe County
1806,宁晋县,"Ningjin County, Xingtai"
1807,威县,"Wei County, Xingtai"
1808,隆尧县,Longyao County
1809,临城县,Lincheng County
1810,广宗县,Guangzong County
1811,临西县,"Linxi County, Xingtai"
1812,内邱县（现内丘县）,Neiqiu County
1813,平乡县,Pingxiang County
1814,巨鹿县,Julu County
1815,新河县,Xinhe County
1816,南和区,Nanhe District
1817,内丘县,Neiqiu County
1819,保定市,Baoding
1820,涿州市,Zhuozhou
1821,定州市,Dingzhou
1822,安国市,Anguo
1823,高碑店市,Gaobeidian
1824,满城县,Mancheng District
1825,清苑县,Qingyuan District
1826,涞水县,Laishui County
1827,阜平县,"Fuping County, Baoding"
1828,徐水县,Xushui District
1829,定兴县,Dingxing County
1830,唐县,Tang County
1831,高阳县,Gaoyang County
1832,容城县,Rongcheng County
1833,涞源县,Laiyuan County
1834,望都县,Wangdu County
1836,安新县,Anxin County
1837,易县,"Yi County, Baoding"
1838,曲阳县,Quyang County
1839,蠡县,Li County
1840,博野县,Boye County
1841,雄县,Xiong County
1842,顺平县,Shunping County
1844,张家口市,Zhangjiakou
1845,宣化县,Xuanhua County
1846,康保县,Kangbao County
1847,张北县,Zhangbei County
1848,阳原县,Yangyuan County
1849,赤城县,Chicheng County
1850,沽源县,Guyuan County
1851,怀安县,Huai County
1852,怀来县,Huailai County
1853,崇礼区,Chongli District
1854,尚义县,Shangyi County
